,Label
40997,1
53955,0
31298,0
20929,0
14517,0
51886,0
18668,0
38008,0
6445,1
20444,1
55962,1
31782,0
23773,0
24539,0
24136,1
34093,0
29554,1
812,0
56370,0
7270,0
45598,0
14858,1
33800,0
35402,0
53893,0
50894,1
42024,1
35282,1
55354,0
16955,0
41615,0
19176,1
42729,0
4181,1
12823,0
38418,0
27999,0
40296,0
11694,0
50931,0
12633,1
53032,1
54127,0
48765,0
14203,1
40519,0
10078,0
13894,1
29255,0
16573,1
7432,1
18547,0
42307,0
10019,1
36593,0
11854,0
821,1
20679,0
26151,1
22794,0
11727,1
25627,0
15644,0
760,1
34191,0
3116,1
7113,0
30736,1
37685,0
42786,0
37216,0
44198,0
24212,0
12843,1
5350,0
41379,1
41790,0
25240,1
56197,0
22803,0
10397,1
49961,1
10356,0
45447,0
23133,1
4830,1
19791,0
33092,0
54999,1
53542,1
5780,1
3524,1
48293,0
17820,0
41564,1
52354,0
30796,0
41979,1
44493,1
30529,0
6718,0
13377,0
19687,1
30358,0
28366,1
39863,1
9062,1
46125,1
27577,0
55800,1
12765,1
25226,1
56545,1
1853,0
19451,1
32773,0
29631,1
2377,0
26013,1
25938,1
13798,1
46837,1
42457,1
11272,0
36334,0
4267,0
13497,0
27752,1
46459,0
43156,1
6180,1
32556,0
37333,1
13752,0
22240,0
56870,1
21371,0
25364,0
19792,0
8931,0
55595,1
42788,1
50143,0
30702,1
44940,0
39798,1
50751,0
4965,1
27676,0
10973,0
40754,0
8937,1
50364,0
46536,1
2396,0
50112,0
49685,1
50831,0
20087,1
34655,0
19232,0
45579,0
336,1
5912,1
15235,0
36875,1
53733,1
10185,1
53640,1
16041,0
41785,0
53239,0
48942,0
31716,1
35305,0
34778,0
28501,0
13154,0
46746,1
18505,0
46974,1
49797,1
13758,1
383,1
34109,0
40314,1
1539,1
45934,1
36308,0
40036,1
630,1
22755,1
5500,1
45564,1
18,1
50967,1
16969,0
37743,1
33249,0
35224,1
32642,0
3230,0
40990,1
909,1
45311,0
15588,1
56841,1
29808,0
85,1
7320,1
35115,1
47948,1
6776,0
37851,0
40765,0
26846,1
26140,0
15288,0
20608,0
25215,0
34003,0
6855,1
3987,1
6149,1
43046,1
43738,0
12928,0
28762,0
14289,1
53607,1
29621,1
30611,0
41509,1
14308,0
35033,0
22116,1
55017,0
56172,1
38116,1
41724,0
2533,0
46265,0
35003,1
12942,0
30990,1
19019,1
4144,0
22051,0
47308,0
1326,1
45684,1
35626,0
16775,1
27985,1
16265,0
21388,1
27289,1
19649,1
9600,1
46767,0
20014,1
22524,1
48432,1
2433,0
55454,1
32411,1
25478,0
17603,1
42142,1
18245,0
7956,0
8331,1
14697,1
37723,1
15693,1
15242,0
56230,1
3166,0
22720,0
53789,1
31158,1
16837,0
24597,1
10215,1
18049,1
49809,1
49672,1
35612,1
21810,1
47229,1
21001,0
32772,0
18374,1
43262,1
42390,0
6387,0
10106,0
51467,1
49520,0
8086,1
15218,1
39342,1
49207,0
47829,0
31800,1
53103,1
8032,0
46832,0
5835,1
18253,1
38063,0
47436,0
173,1
18589,0
54897,0
52635,0
55926,0
47827,0
22732,0
5784,0
8683,0
31706,0
56470,1
50711,1
46144,0
31921,0
26756,0
279,0
37352,1
32568,1
5190,0
18230,1
712,0
17144,0
33622,0
18093,1
43638,0
26567,1
28254,0
48199,0
49206,1
39091,0
25250,0
52575,1
8196,0
47093,0
47963,1
26156,1
47299,1
36497,0
1201,1
13252,1
29348,1
46770,0
8770,0
56239,0
39713,0
3981,1
52265,0
43035,0
15099,0
17406,0
18847,0
35345,0
36692,1
5568,1
10754,1
24382,0
35388,1
15883,1
400,0
13940,0
34096,1
18669,1
10815,0
42376,0
33573,1
46498,0
37086,1
55955,1
36029,1
2478,0
51578,0
18113,1
22497,0
16347,1
54258,0
45869,1
35134,0
39761,1
21084,1
13042,0
23015,0
13386,0
43491,0
53835,1
21267,1
56406,0
38104,0
27688,1
30977,0
3149,0
55153,0
35882,1
50912,0
1901,1
14670,0
20909,1
19515,1
41262,1
8401,0
49759,0
22251,1
38685,1
17782,1
28373,0
37820,0
42410,1
55057,0
925,1
36388,0
23643,0
899,0
32786,1
53172,1
12812,0
20380,0
26742,0
32441,1
53515,0
18508,1
17495,1
43033,1
36633,0
1038,1
17745,0
8768,0
16693,0
14019,1
18762,0
54565,0
24492,1
28701,0
55298,1
26750,0
17245,1
39554,1
11751,0
50325,1
22658,1
7350,0
28866,1
32531,0
45155,0
49198,0
13719,0
17755,1
51711,1
40670,0
55071,1
16829,1
51175,1
52098,1
24851,0
9712,1
17360,1
41597,1
35253,1
51509,0
40258,1
8809,1
26068,0
50646,0
19859,1
13965,0
24057,0
45676,1
53651,1
12637,0
7647,1
53201,1
31989,0
34245,0
5405,0
30230,0
24854,0
53551,0
31977,1
32984,1
10896,0
164,0
13608,0
1259,1
27338,1
36668,1
12788,1
7189,0
2901,0
2893,0
28902,0
10311,1
54811,0
5354,0
4430,1
50658,1
35149,0
42779,1
16404,0
29090,0
9204,0
5413,0
2078,0
51353,1
40320,0
21942,1
36897,0
924,0
9478,1
39431,1
13642,1
31643,0
47522,1
3270,0
50404,0
56750,0
6989,0
1178,1
12121,1
13416,0
45750,1
15850,0
36786,0
7683,1
40147,0
25018,1
31978,0
31120,1
32971,1
12143,0
41763,0
30983,1
14762,0
9503,1
14258,1
10826,1
32850,0
38679,0
15271,0
42239,1
41079,0
45999,0
32002,0
35984,0
2030,0
13973,0
44596,1
21440,0
31589,0
18631,0
18888,0
53715,1
20790,0
10335,0
51586,0
56492,1
6653,0
51770,1
34043,0
53222,1
4464,1
12235,0
30927,0
49634,1
24183,0
46677,1
30568,1
28211,1
16170,1
30297,0
18271,0
42186,0
53018,1
38888,1
25656,0
35294,1
42743,1
30834,0
56546,0
31748,0
701,0
27980,0
49217,0
4458,0
10946,0
10363,1
20479,0
49735,1
45651,1
20690,0
21933,0
38841,0
52125,0
49041,0
9459,0
8455,0
49135,1
25397,0
26540,1
44918,1
6492,1
25798,1
54051,0
13068,1
41127,1
5878,0
48554,1
46571,1
30109,1
25046,1
37794,1
44618,1
7227,0
38444,0
1489,1
17568,0
18972,1
25538,0
54336,0
28684,0
39292,0
30791,0
10663,0
45607,1
2080,1
27569,0
20163,0
51382,0
21507,0
36870,1
19178,0
21807,1
18615,0
22500,0
16523,0
2818,0
2085,1
26797,0
25703,1
8156,1
32051,0
17071,0
44069,1
18519,0
44471,0
19284,0
48835,0
22556,0
53106,0
39511,1
42730,0
44850,0
20365,0
5867,1
49963,1
419,0
42728,0
55149,0
39595,1
36731,1
29758,1
31044,1
229,1
14606,0
5431,0
871,1
17700,1
42320,1
23456,1
29879,1
37491,0
21130,1
2258,0
52121,0
1342,1
32813,0
40016,0
34353,1
37593,1
41438,1
55928,1
14985,0
1660,0
81,1
42726,0
44141,0
53698,0
42952,1
21141,0
43937,0
45845,0
44816,0
19921,0
4678,0
45736,0
54389,0
23275,0
30124,0
50483,1
34183,0
54334,0
41310,1
1272,0
51070,0
10953,0
39912,1
42827,0
34976,0
40291,0
27486,1
10208,0
793,0
16162,0
10110,0
35046,0
10957,1
21036,0
44721,1
40632,0
23592,0
2489,0
6965,1
28306,0
48979,1
53857,0
35647,0
49825,1
45673,1
29967,0
37497,0
6889,0
37694,1
9147,0
33213,1
37157,0
54449,1
50743,0
30376,1
7238,0
44990,1
24692,1
27384,0
3807,1
54022,1
31537,1
50930,0
37730,1
18727,1
43305,0
6242,0
15338,0
47751,1
22352,0
48989,0
32611,0
7926,0
19872,1
41568,1
27651,1
56002,1
23056,0
2727,0
624,0
53920,0
18810,0
53367,0
35436,1
34179,1
26368,0
20030,0
14702,0
51279,0
11524,1
28811,0
20279,1
32046,0
25721,0
16796,0
56611,1
7175,1
55112,0
43538,0
22141,0
14755,1
19423,0
12900,0
35352,1
31491,1
48634,1
6947,1
52422,0
17728,0
47999,0
12578,1
55784,0
11444,1
12325,1
36554,0
42666,1
48461,0
35760,1
15081,0
14403,0
53129,1
13103,0
31171,0
40374,1
14948,0
31547,0
17255,0
7345,0
26467,1
7797,0
41231,0
13147,0
35239,0
38793,0
34017,1
14349,0
14043,0
35676,0
34893,1
45943,1
48810,1
12373,0
38795,1
14550,1
5194,0
18870,0
5030,1
47022,0
18667,0
32298,0
57080,0
33163,0
53064,1
9216,1
35741,0
29726,0
53461,1
9212,0
25088,1
33623,1
34636,1
31527,1
8703,1
43644,1
56920,1
31263,0
31083,1
53204,0
16963,1
1386,1
56568,1
15902,1
40713,0
25925,0
12918,0
56698,1
37898,1
56934,0
30242,1
2831,1
57094,0
1274,1
38375,0
7245,1
47116,0
10954,0
37235,0
17838,0
36246,1
19120,0
16105,0
19528,1
7056,1
33660,1
37442,1
34579,1
11985,1
41928,1
49080,0
42282,0
22847,1
17499,0
48451,0
15463,0
664,0
1535,0
10712,1
38171,0
41824,1
49698,0
50718,1
12738,1
6723,1
25687,1
25428,0
30842,1
4868,1
858,0
40515,0
35490,1
19719,0
6057,1
48729,0
35445,1
55571,0
40888,0
40961,0
51137,1
42256,0
38029,0
55124,1
1150,1
4406,1
10753,1
13000,1
26018,1
3469,0
42861,1
36889,0
44201,1
27359,0
4301,0
17501,0
51080,0
41387,0
26852,1
10466,0
14876,1
24587,1
12471,1
32768,0
48143,0
50407,1
16635,0
22700,1
1374,0
39825,0
38137,1
12171,0
12876,0
15487,0
54484,0
12365,1
1530,1
29049,0
21500,0
44762,0
23362,0
7455,0
57195,0
36396,0
43188,0
12842,0
22389,1
19402,0
28831,0
53454,1
54347,0
51917,0
24341,1
29301,0
42867,1
27635,1
35688,1
19982,1
11849,1
49272,0
2008,0
20686,0
23384,0
22628,1
52668,0
56796,1
27355,1
14779,0
11692,0
41835,1
55543,0
37010,1
24117,1
25105,1
42805,0
29571,0
11678,0
40934,1
21620,0
32792,0
26006,0
36932,0
43960,0
34617,1
50619,0
51513,0
27591,1
37121,0
22435,1
8271,0
25862,0
12010,0
16384,0
31820,0
3507,0
50537,0
53465,1
52034,1
34717,0
52260,1
38845,0
5275,1
3555,1
8292,0
30316,1
50643,0
27055,1
55429,0
42776,0
27374,1
12291,0
94,0
8659,1
45297,1
35892,1
36346,1
53612,0
21295,1
28862,0
15200,0
12005,1
42477,0
18274,0
54987,0
52679,1
30750,0
48727,1
42738,0
20968,0
8831,1
54675,1
56374,1
48556,0
41821,0
40942,0
3994,1
4584,1
5134,0
11371,1
29877,1
42667,1
41086,1
10997,1
29920,0
13838,0
25743,1
36363,1
29636,0
39032,0
5346,1
56760,0
3458,0
54672,0
11427,1
5787,1
6812,1
14716,1
14060,1
24264,1
37052,0
10326,1
43150,0
45997,1
36306,0
33820,0
11338,1
32956,1
44858,1
23544,0
33891,0
24056,0
14893,0
57015,0
32847,1
52860,0
30690,1
12968,1
11811,1
17179,1
20999,0
10631,0
8993,0
27807,0
48698,0
13569,0
13419,1
53932,1
49784,0
33796,0
32905,1
13368,1
55045,0
40315,0
27159,1
56629,0
46654,1
2059,1
23386,1
21289,0
26596,1
6995,1
9780,0
25204,1
17713,1
23049,0
48847,0
3636,1
3441,0
29875,0
55761,0
4611,0
42258,0
18140,1
43436,0
45138,1
51204,0
12976,0
46383,1
21256,1
21238,1
29445,1
53925,0
39998,0
41435,0
49523,1
26606,1
8443,0
4547,0
16168,1
41321,0
5907,0
41801,0
36559,1
16,1
11234,0
54370,1
36211,1
25062,1
915,0
36552,1
35831,0
56377,1
38283,1
13324,1
32641,0
54161,0
45643,1
39553,0
37120,0
54787,1
2604,0
49553,0
45959,1
13676,0
48576,0
41477,0
45249,1
13420,1
40614,0
46391,1
41872,0
5564,0
3934,0
17792,1
19681,0
21584,0
43474,0
35530,0
44146,1
42678,1
55731,1
3881,1
30326,0
48227,0
42540,0
34759,1
18293,1
25401,1
16172,0
44680,0
4572,0
48867,0
42705,1
23283,0
33677,1
51962,0
36844,1
44292,1
42059,1
16610,1
52356,1
14184,1
35540,1
32454,1
55027,0
27749,1
54975,1
3704,0
56433,0
46666,0
17386,1
31438,0
14977,1
38159,1
46082,1
35314,1
20932,0
56101,1
7882,0
4658,1
5445,0
36349,0
37313,1
28846,0
47438,0
45562,1
49605,0
48167,1
15034,1
6676,0
24882,1
20254,1
19889,1
20984,1
19281,0
56248,0
8330,1
30772,1
54520,1
43549,1
28334,1
30600,1
21690,0
3101,0
51487,1
14820,1
28906,0
2464,1
36411,1
21303,1
50251,0
9957,0
20967,1
18297,0
29082,0
27392,0
13949,0
31301,0
28195,1
31346,0
55395,0
27690,0
49442,1
47117,0
28284,1
33814,0
16269,0
5620,1
12282,1
48868,0
37431,0
49389,0
36424,1
7558,0
10783,0
38276,0
24180,1
32946,0
19475,0
42590,1
51481,0
17638,1
37869,0
17113,1
55851,1
45922,1
38114,1
5381,1
48355,0
22532,1
20620,0
47595,0
51185,1
5957,1
57222,1
51766,1
4079,0
28012,1
32308,0
32246,0
29420,0
32497,0
31385,1
42775,1
19162,1
36192,0
42964,1
47615,1
46307,0
37956,1
23622,0
5007,0
18603,0
40208,0
22392,1
50632,1
45856,1
37370,0
29573,0
10968,1
51693,1
43592,0
18204,0
56804,1
22666,1
30034,1
32182,1
23511,1
491,0
48948,0
56495,0
3271,1
34883,1
41197,1
55088,0
54464,0
11055,1
35069,0
14432,1
54210,0
21051,1
15365,1
5476,0
22656,0
43627,1
26812,0
31883,1
10243,1
33731,1
17674,1
29861,1
40520,1
53982,1
52480,0
41271,1
42955,0
54983,1
14757,1
32510,1
44836,0
2214,1
29749,1
40816,1
12125,0
27450,1
38652,1
11245,1
7047,1
33619,1
12315,0
50508,0
45035,0
17070,0
1279,1
13093,0
20986,0
45949,1
19864,1
50663,0
55992,0
41135,0
2172,1
18125,0
6879,0
28054,0
39251,0
53482,0
31255,0
50933,1
3942,0
39273,0
24100,0
9910,1
17223,0
34624,0
31249,0
56854,0
17865,1
11415,1
126,0
48408,1
39481,0
26344,0
48206,0
651,0
26652,0
2999,0
39052,1
29372,1
15777,0
5371,0
54653,1
33122,0
42969,0
30531,1
32146,0
23931,1
42970,1
39495,0
16254,1
11774,0
1258,1
54092,0
45438,1
20094,1
5608,0
39209,0
29169,1
35461,1
30527,0
35771,1
33804,0
42522,0
51853,0
52308,1
37328,0
55490,0
29503,0
2764,1
16338,1
54187,0
50166,1
15965,0
41293,0
22892,0
32576,0
43762,1
7798,1
35039,1
41616,1
29986,1
26230,1
18518,0
24951,0
13238,1
5025,1
55829,0
44592,1
11685,1
41212,1
18020,0
51903,0
31730,1
39499,0
30813,1
43401,0
1717,1
13505,0
3319,1
14232,0
28594,1
14759,1
51784,0
3034,0
2670,0
39994,1
57092,1
44457,0
10027,0
56504,1
10675,1
44616,0
7650,0
44649,0
1922,1
46596,1
48235,0
49493,0
14718,0
5922,1
9434,0
2961,1
36454,1
26905,0
25872,0
40255,1
32338,0
21251,1
44160,1
57,0
38904,0
13067,1
56581,1
39379,1
14736,1
52885,1
55065,0
45514,0
1830,0
11224,0
38865,1
41479,1
26568,0
45960,0
16199,0
53764,1
33159,1
1653,1
15799,1
27152,1
5244,0
5826,1
8560,0
22358,1
44947,1
1861,1
51081,1
35194,0
39194,0
21481,0
48081,0
24598,0
32043,0
3559,0
56187,1
36172,1
18109,1
44212,1
49132,0
26176,1
51108,1
56538,1
40665,1
28418,0
36049,0
11096,0
30703,0
36908,0
32877,1
10422,1
4023,0
37465,0
39374,1
5789,1
20066,1
32412,1
2241,1
22227,0
14446,0
50790,1
29455,1
14877,0
27537,1
5299,0
31554,1
4877,0
23682,1
39626,0
18112,1
19773,1
8190,1
3410,0
56155,0
4067,1
29646,1
19330,0
17411,0
39962,0
15059,0
5875,0
26278,0
45551,1
21354,1
2640,0
30058,1
33299,1
16255,0
46419,1
42929,0
28573,1
41644,1
46575,1
43539,0
48244,1
25503,0
13404,0
41780,0
3106,1
14551,1
20560,1
45821,0
15013,0
36140,0
46620,1
40898,0
34002,0
25824,0
46928,1
45407,1
27070,1
10357,1
53994,1
2510,0
44468,1
17764,1
49376,1
30713,0
42599,1
14908,0
3224,1
52589,0
10503,1
52187,0
49964,1
49265,1
17170,0
45384,0
27,1
26669,0
39343,1
45894,1
56548,1
53067,1
31075,0
21732,0
17200,1
7791,1
7199,1
28981,0
2270,1
41663,1
51748,0
12097,0
40023,1
53745,1
901,1
9790,0
19639,0
56931,0
48499,0
42840,1
47392,0
35819,0
20899,0
5473,0
34354,1
45119,0
49604,1
51330,0
4096,1
22848,1
25559,0
20721,0
5306,0
9642,1
22419,1
9064,1
43682,1
14767,0
22364,1
45131,1
22907,0
55404,1
13850,1
39835,0
30932,0
33730,0
49571,1
34946,1
13944,1
44805,1
53518,1
47507,1
5574,0
1213,1
34004,1
355,1
9524,0
44,1
12111,1
8247,0
4003,0
13512,1
46838,0
21711,1
19629,0
8103,1
48010,1
54131,1
9487,0
45394,1
12295,1
7544,0
15723,1
54182,1
8468,0
55972,1
48915,0
47645,0
42214,0
12714,0
17581,0
14519,0
25838,0
39445,1
23303,1
54964,1
10668,1
28808,0
32055,1
883,0
52452,0
16558,0
24873,0
32333,0
42794,0
38549,1
13450,1
32749,1
24740,1
51037,1
48277,0
6916,1
5717,0
11844,1
52694,0
15752,1
5185,1
46221,1
14672,1
34927,1
38739,0
9395,0
3674,0
56286,0
33790,0
30367,1
15793,0
21502,1
35565,1
27113,1
13489,0
57199,1
17905,1
2110,1
18954,0
50616,0
13638,1
35869,0
20069,1
6374,0
12856,0
40089,0
23128,0
29075,0
35168,1
18181,1
53245,0
13017,0
57100,0
16570,0
2904,1
45040,1
36395,1
26436,1
11420,0
6577,1
12913,1
25942,0
21038,1
22682,1
28732,1
12341,1
1738,0
23324,0
15665,1
10425,0
19669,0
24428,1
26412,1
39413,0
41981,0
42089,0
27732,1
32218,0
47190,1
45940,1
13423,0
11375,0
23446,1
43853,1
36808,1
33917,0
35900,0
22443,1
55358,0
9956,1
25855,1
41115,0
36321,0
41473,1
48370,1
5295,1
7091,1
21587,0
48797,1
28888,0
4455,0
52648,1
41722,0
39357,1
36208,1
41329,1
6635,1
55000,0
47649,0
19578,1
13963,0
22373,1
7689,0
47458,1
16561,0
12587,1
39535,0
42322,0
31320,0
4396,1
12404,1
23317,1
53398,0
53317,0
32714,1
51650,0
12871,0
43056,0
17207,0
48580,1
17013,1
56991,1
1126,0
5762,1
32391,1
6851,1
30919,1
31806,0
33896,0
49618,1
41332,1
46720,0
25540,1
35746,0
36902,1
30915,1
19072,1
15872,0
43831,0
8986,0
27333,1
25594,1
10641,0
11637,1
12580,1
44277,1
21867,1
4758,0
36836,0
35981,1
52926,0
34611,1
26134,0
29491,1
28827,1
29161,1
3820,0
2301,1
54724,1
54303,1
56908,1
30007,0
27939,0
8749,1
42562,1
7228,1
10821,1
26922,0
30302,0
32639,1
47491,1
51640,0
56744,1
42887,1
52720,0
6839,1
18790,0
13748,1
48184,1
38619,0
33733,0
50022,0
32893,0
47501,0
23009,1
20245,1
9120,1
9913,0
16333,1
52713,1
26482,1
47089,1
43204,0
24979,0
27622,1
40923,0
40994,1
27563,0
54541,0
26026,1
10079,0
39283,1
20222,1
22973,1
41091,1
45183,1
35431,0
18471,0
25541,0
12366,0
46267,1
14851,1
11260,1
30249,1
22704,0
27278,0
26635,0
44759,0
1245,1
31511,1
53881,0
40406,0
45001,1
50652,0
422,0
8179,0
14102,0
37213,0
29177,0
32844,0
40022,1
37306,0
54518,0
18175,0
25560,1
21292,0
30434,1
37961,1
51682,0
17293,1
42033,0
35861,1
17960,0
34934,0
56153,1
16307,0
48648,0
29699,0
6367,0
51257,1
16855,0
52476,1
54195,0
50435,1
6488,0
48148,0
31361,0
45286,0
21252,1
27809,1
10382,1
55413,0
26729,0
23655,0
7801,0
52965,1
4945,1
51183,0
28016,0
23402,0
28711,1
33107,1
4847,0
53485,1
322,0
53811,1
42659,0
45927,1
33023,0
35505,0
45573,0
55823,0
35459,0
57058,0
47334,1
8677,0
21453,0
43692,1
25136,1
17431,0
23828,1
16519,0
29715,1
26953,0
15397,0
8177,1
36893,0
16185,0
26016,1
44346,1
50993,1
27976,0
34059,1
42294,1
12920,0
21925,0
12546,1
54350,0
51888,0
52940,1
47540,1
46686,0
0,1
52867,0
17978,1
36444,0
23070,0
4991,1
36473,1
15715,1
13768,1
30240,0
23639,1
8530,0
24357,1
54067,0
19636,1
52113,0
30868,1
20857,0
18224,1
1836,1
33473,1
13082,1
51079,0
738,0
22636,1
27544,1
42940,0
40577,0
19722,1
53779,1
44993,1
2483,1
1084,1
55393,0
22397,1
45289,0
11730,1
21145,1
37938,0
31521,1
39007,0
16908,0
44720,0
39184,1
38466,1
19407,0
17598,0
20150,0
5550,1
23714,1
42628,1
22796,0
52641,0
56347,0
33014,1
7563,1
56769,0
23041,1
55513,0
6276,1
36914,0
56888,0
12313,0
48723,1
41937,1
37116,1
12804,0
50379,0
42648,0
7138,0
5236,0
17003,0
21435,1
47667,0
270,1
756,1
53016,0
23777,0
55993,0
4411,0
10273,1
39624,0
20308,1
45109,1
8513,1
51120,0
7859,1
56398,1
27330,1
54589,1
21195,1
56285,0
17551,0
50600,0
52561,1
9811,0
19667,0
4930,1
39377,0
3173,1
56094,1
40290,0
9170,0
30013,0
11291,1
37028,0
56809,1
12783,0
28743,0
34587,0
2642,0
44552,1
17739,0
51799,0
54980,0
11571,0
49300,1
35289,1
131,0
17039,0
700,0
5382,0
36905,0
16121,0
33479,0
30889,0
51638,1
31061,1
16715,0
24097,1
49907,1
48475,1
43450,1
38892,0
51714,0
46938,0
14980,0
29724,0
39568,1
41058,1
45861,0
18326,1
43954,0
30075,0
55661,1
52502,1
27266,0
24993,1
53101,0
32874,1
14928,1
14154,0
51421,0
15630,0
39353,0
4556,0
41753,0
33262,0
25645,0
47708,0
28237,0
9603,0
33066,1
48038,0
56430,1
29253,1
45647,1
20375,1
55020,0
48185,1
39287,1
23556,1
5936,1
41895,1
2667,1
39254,1
52525,1
35627,0
54579,1
20324,0
55608,1
17428,1
9121,1
31645,0
600,1
4262,1
12886,1
33354,1
31669,1
27597,1
37540,0
48471,0
31312,1
48881,1
9429,1
289,0
4433,0
2300,0
4641,0
55613,1
55295,1
19679,1
17822,0
25989,1
47706,1
2690,1
52379,0
32192,0
17300,1
22882,1
14034,1
37365,1
17571,1
25137,0
47182,1
15197,1
21445,0
43324,0
14017,0
36538,1
25910,1
34181,0
45759,0
15556,1
7661,0
16711,1
49656,0
53396,1
11408,0
17046,0
48246,1
4090,1
30505,1
31808,1
42241,0
42687,0
14677,0
17043,0
17038,0
3912,1
14412,0
4672,0
45550,1
36872,1
18522,0
27449,1
7026,1
11498,0
9660,0
39893,1
32436,0
16627,0
39138,1
16861,0
5069,0
24288,1
41517,1
56756,1
22158,1
55540,0
11698,1
51393,0
38901,0
7083,0
53558,1
6886,0
26714,1
50100,1
38559,1
29890,0
2841,1
36244,1
27816,0
31734,1
9054,0
26534,0
21830,0
34321,0
2293,1
958,1
6937,0
40382,1
17136,0
14402,0
938,0
51987,0
22011,0
49480,0
48606,1
54717,1
45657,1
45230,1
49476,1
7102,1
3572,0
9332,0
41007,1
31030,1
11882,0
8978,1
35281,0
5779,1
49983,1
986,0
31663,1
39106,1
30150,0
39394,0
5782,0
19230,0
15749,0
12635,1
41827,1
16490,1
3125,1
7722,0
19851,0
7717,1
1712,0
47687,1
19144,0
39195,0
17062,0
28063,1
50433,0
4694,0
6964,1
52638,0
45235,0
55838,0
10020,1
18209,1
23747,1
38988,0
38751,1
38587,0
37676,0
9858,0
16004,1
35907,1
55011,0
34664,0
8897,0
30409,0
37888,1
23021,0
39832,0
21818,1
16173,0
41859,0
41691,0
179,1
4500,0
33880,1
41227,0
31494,0
48643,0
26108,0
33007,0
27495,1
41725,0
55920,1
18169,1
55828,1
12661,1
35686,1
4716,0
32426,1
16427,1
31125,0
49499,1
1046,1
46777,0
50191,1
13256,0
52279,1
24804,0
19805,1
17176,0
43546,0
46803,0
45779,1
44962,1
1518,1
23234,0
34662,1
41118,0
15584,0
39850,1
6656,1
53252,1
38158,1
48659,0
54432,0
19837,0
13550,1
47426,1
11326,1
33191,0
34920,1
30308,1
7164,0
16210,1
22995,1
10907,1
43881,0
27262,0
27770,1
28135,0
27171,1
5269,0
48791,0
47364,1
44882,0
27038,1
12069,1
35078,1
41289,0
53003,1
29330,1
35484,1
9083,1
34376,1
40009,0
15057,1
40555,0
32080,0
48544,1
31931,0
23947,1
28764,1
48731,0
27543,1
17641,0
5296,1
16222,1
17911,1
11034,0
4792,0
28678,0
18830,0
15576,1
16077,1
54204,1
37650,1
36854,1
48278,1
41810,0
35064,0
17504,1
55711,0
7877,1
48274,0
28464,0
35794,1
57019,1
53825,1
38331,0
36125,1
35074,0
15672,1
27398,1
51785,0
48194,0
45288,0
56268,0
14425,1
20312,1
5515,0
46647,1
44782,0
30127,1
12545,0
2788,1
13684,0
1344,1
52227,0
43187,1
2326,0
30325,1
52466,1
34744,1
14595,1
44352,1
56729,1
40170,1
11394,0
26014,1
55103,0
52883,0
52758,0
27309,1
50891,1
47215,1
40951,0
26477,0
41583,0
40575,1
50976,1
42862,0
39055,1
39461,0
35563,0
33494,0
33673,0
19116,0
29033,0
49213,1
17887,0
11876,1
2680,0
37836,0
42747,0
27593,0
46787,0
46115,1
13274,1
55842,0
10563,0
37872,1
54992,1
23930,1
4037,0
15911,0
43509,0
33560,0
10239,1
41327,0
54293,0
31975,1
27634,0
42939,0
29985,1
17475,1
16416,1
36106,1
20633,1
21494,1
44103,1
5673,1
5998,1
24686,0
18566,0
27851,0
54860,1
22775,0
2939,1
20887,0
35982,1
34693,1
13055,0
3103,1
9104,1
50002,0
52257,0
41027,1
46683,0
23899,1
16545,1
38560,1
25260,0
6831,1
46033,1
49229,0
26401,1
12482,0
13455,0
14327,0
8651,0
41185,0
26574,1
9350,0
47241,0
34745,1
10659,1
46379,1
29572,1
24863,1
8180,1
25079,1
6491,0
56604,0
15773,0
44766,1
35531,0
49719,0
48722,0
25909,1
53,0
22105,1
20551,0
14685,0
27402,1
20224,0
48530,1
51074,1
53246,0
20191,0
30569,0
55567,0
31157,0
56777,0
11943,0
24721,0
18981,0
46094,1
9965,0
52074,0
47959,0
38289,1
43603,0
35918,0
24891,1
7548,1
53951,1
9897,0
42449,0
37170,1
29954,1
54207,0
13427,1
27963,1
45838,0
21946,0
35120,1
3316,0
17132,1
3420,1
43590,0
34545,1
29883,0
8553,0
23232,0
28456,1
19110,1
42219,1
45009,0
52977,0
12051,0
40394,1
9668,0
43737,0
23290,0
13375,0
761,1
45756,1
27115,0
32695,0
7060,1
4432,1
22004,1
40826,1
39876,1
10438,0
46642,0
20070,1
10628,0
45181,1
55968,1
28178,1
622,0
13500,1
54170,1
26471,1
4932,1
16227,1
33747,0
5668,1
13617,0
44354,0
54639,1
28377,1
35406,0
8184,0
13380,1
18373,0
54835,0
26268,0
28748,0
40806,1
24170,0
48766,1
20877,0
26749,1
8747,0
51815,1
40494,0
38121,1
11205,0
50196,1
4742,0
9853,0
24659,0
48651,1
33808,1
54875,1
32294,1
38724,0
46319,1
52114,1
28604,1
21372,0
15636,1
3799,0
48249,0
10142,0
53962,0
43153,0
27865,0
29987,0
34995,0
26299,0
5605,0
20105,1
46898,0
3004,1
41700,1
33987,1
48248,1
18610,1
27908,1
14844,0
32122,1
6756,0
22034,0
36398,1
36328,1
6152,0
26178,1
22637,0
50866,0
33533,0
42388,1
8022,0
48050,0
17240,0
22967,1
50142,1
9767,0
55525,0
15885,0
27901,1
35059,1
32227,0
37982,1
53260,1
14142,0
30462,1
16854,1
9444,1
1506,1
48192,1
32883,0
10630,1
33858,0
5408,0
21471,1
28337,0
38113,1
54981,1
18035,0
2962,1
