,Label
15136,0
6517,1
31017,0
38491,1
55935,0
30136,1
34048,0
6088,0
29869,1
8113,1
50465,1
41163,0
21256,0
42125,0
6056,1
53973,1
41980,1
12893,0
26528,1
48808,1
1670,1
563,0
708,1
5410,0
8888,0
52581,0
22975,1
22716,0
22018,1
21742,1
12630,0
43945,0
16092,0
17024,1
11422,0
10725,0
40513,0
38085,0
8957,0
39365,0
31991,1
3104,1
49476,1
8778,1
4367,1
46506,0
34249,0
2708,0
56142,1
48294,1
30319,1
2786,0
18937,0
22905,0
56695,0
35909,1
16015,0
20790,1
42562,0
22263,1
27778,1
48043,0
756,1
33310,0
4933,0
45578,0
11390,0
21615,1
36653,1
45448,0
17475,0
39978,0
42195,0
39363,1
2193,0
39986,0
25485,0
4787,0
34553,1
12979,0
41689,1
2070,1
5420,1
14882,0
27090,1
34389,0
26357,0
41106,0
34285,1
11271,0
48358,1
39438,1
46812,1
28036,1
49023,0
25868,0
15115,1
37791,1
6400,0
53111,0
5137,0
517,0
33562,0
29780,1
26121,0
48642,1
47742,1
461,1
9126,0
34368,0
51468,0
17458,1
44395,1
2715,0
49229,0
17304,0
49359,0
32816,1
14280,1
33857,1
9368,1
55804,1
36341,1
2962,1
54142,0
14782,1
56792,1
3562,0
19807,0
43477,1
47536,1
14565,0
35774,1
39944,1
31033,0
48367,1
13893,1
42686,1
6868,0
36184,0
2261,1
11326,0
1432,1
8583,1
25514,1
57212,0
30935,1
10245,0
28228,0
2238,0
49051,0
18809,1
6530,1
16832,0
14643,1
52942,1
22037,0
16750,0
36525,1
24324,0
24525,1
41560,1
2859,1
10486,0
31182,1
2665,0
3802,1
11117,0
39499,1
53757,0
12598,0
2860,0
18145,1
54698,1
13800,0
42510,0
14360,0
52414,1
28472,1
53242,1
9583,0
9232,0
899,1
44997,1
32662,0
52806,0
9218,0
14071,1
33520,1
32980,1
7437,0
27959,1
4033,0
30341,1
26186,1
44600,1
33388,0
28364,1
29370,0
54153,0
15291,1
56576,0
33842,1
14079,0
51498,0
7350,1
35501,0
31278,1
36830,0
25647,1
4205,0
49343,1
15479,1
49498,0
342,0
10665,0
55462,0
10625,0
29486,1
29670,0
52992,0
4384,1
11950,1
27987,1
50096,1
15510,0
3014,1
1796,1
44961,1
35619,1
22423,0
29355,0
25779,1
32348,0
22110,0
48430,0
4690,1
51778,1
18162,1
24328,1
37037,1
1118,1
15962,1
3347,1
42176,1
34244,0
54570,0
29094,0
2322,1
8812,0
2058,1
44577,0
49348,1
4140,0
48971,1
40246,0
19527,0
44036,1
46295,1
50291,1
10356,1
50913,0
43230,1
24087,0
9671,1
33386,1
11062,0
51512,1
19575,1
23794,0
42165,1
51235,0
8635,1
30941,0
44662,1
19091,1
28486,0
34521,0
12245,1
34737,1
9280,0
23424,1
42063,0
30919,1
40702,1
22290,1
2729,0
16690,1
52398,1
18794,1
32631,0
43669,0
25726,0
6063,1
38478,0
10145,1
19548,0
14405,0
27222,0
22027,0
32035,0
54215,0
37907,1
1200,0
26505,0
56560,1
6812,0
16837,0
14200,1
22391,1
10287,0
14994,0
34040,0
22157,1
26029,1
17956,0
27648,0
34771,1
20281,1
8358,0
27150,0
22380,1
15663,1
34269,0
32042,1
26210,1
52820,1
31296,0
46891,0
10156,0
26920,0
50351,0
49524,1
55900,1
28337,0
50802,0
28316,0
15569,0
6975,0
36088,0
18974,0
16869,0
12084,1
30055,0
17621,0
14076,1
43296,1
48562,1
3161,0
32667,1
19905,1
40055,0
48220,0
28467,1
33187,0
17163,1
27599,0
11892,0
20531,1
50358,1
14349,1
37244,0
10019,1
774,1
14258,1
38721,0
48296,1
17483,1
38787,0
23236,1
34296,0
44327,1
26836,1
53777,0
13980,0
49731,0
21571,0
6793,0
22347,0
30104,0
23031,1
50204,1
41794,1
712,0
42806,0
9024,1
43140,0
17899,1
38213,0
10519,0
49737,0
18563,0
24511,0
5002,0
9692,1
42492,1
27271,0
25688,0
40750,0
43311,0
57175,0
39566,1
10961,1
13464,0
48965,1
960,1
20734,0
29105,1
51281,0
895,0
24099,1
22947,1
47125,1
48832,1
54580,0
10424,0
11895,0
4647,1
56067,0
52644,0
43380,0
42114,1
14813,1
35262,0
7143,0
15564,1
2171,1
52715,1
30878,0
32464,0
24888,0
25179,0
17506,1
10012,1
23810,0
32883,1
9651,0
52415,1
47169,0
14942,1
37061,0
27901,1
50195,1
48331,1
49466,0
6103,0
17914,1
25215,0
757,1
32336,1
41728,1
47925,0
40782,1
2866,0
37625,1
18727,0
55435,0
20287,1
14461,1
31375,0
54744,0
19725,0
37035,1
36207,1
36478,0
47427,0
40568,1
28701,1
5339,0
533,0
30841,0
25646,1
17069,1
3574,0
30097,0
26064,1
49825,1
43693,1
2997,1
51328,1
26767,1
52854,1
55619,1
34500,0
49744,1
10840,1
48539,0
9471,1
4724,1
53268,0
31743,1
50272,1
46311,0
41645,0
31241,0
14401,1
2094,0
23738,0
588,1
22563,0
29327,1
46128,1
50926,1
35357,0
44236,0
39396,1
6707,0
7319,0
7272,0
37582,1
609,0
40881,0
8732,1
43957,0
12573,0
24943,1
47281,1
34212,1
54392,0
57031,0
15027,1
18846,0
27051,0
9078,1
54317,0
48505,0
23752,0
1654,1
49913,0
30787,1
16691,0
1350,1
22178,0
40535,1
15847,1
15631,1
29284,0
38190,0
28272,1
20948,0
16973,0
5909,1
36043,0
9330,1
8215,1
12277,1
48605,0
15807,1
44904,1
1383,0
29393,1
11966,0
23293,0
11065,1
21429,0
17644,0
12945,0
20378,1
22617,1
15432,1
48865,0
46568,0
50329,0
10454,1
16327,0
7305,0
15838,0
53803,1
55161,0
30416,1
31443,0
21319,1
41849,0
6780,0
11729,1
2189,0
12963,0
25005,0
18376,1
3056,0
43702,0
23792,1
49198,1
23143,1
45325,1
43084,1
43329,0
12294,1
32062,1
8169,1
31728,1
40156,0
389,1
8856,1
50343,1
46779,1
1801,0
21118,1
32083,1
5355,1
51241,0
56900,0
24919,1
49086,0
50220,1
39096,0
33238,0
13609,1
13246,0
9134,1
48426,1
51644,1
2913,0
40449,0
53712,0
13190,0
23612,1
3955,1
4172,1
50101,1
23682,1
16381,0
33605,1
52952,0
11989,1
45772,0
33540,0
34326,1
14541,0
29499,1
50159,1
48380,0
35273,1
24920,0
53406,0
51065,0
48482,1
29217,1
41996,1
15919,1
49939,1
45175,1
7100,0
6594,0
9407,1
24821,1
53693,0
50757,1
21575,1
45289,1
35835,1
19101,1
20471,0
1464,0
42564,0
7857,0
10132,1
16575,0
14455,1
4202,0
40344,0
5384,0
19736,1
52160,1
45119,0
18911,0
7384,1
4473,0
40290,1
12004,1
39137,0
61,0
36960,0
3202,1
16112,1
51520,1
44116,1
39128,1
17064,0
45061,0
26131,0
48006,1
31939,1
23591,0
31668,1
38928,1
46722,1
7622,1
19726,1
8148,0
26819,1
48500,1
45562,0
14655,1
3654,1
29487,0
10314,0
3767,1
39554,1
2050,0
9881,0
57036,1
20195,0
53990,0
44748,0
46505,0
52145,0
35694,1
37026,0
2068,0
3366,1
22094,0
44408,1
5540,1
16538,0
24989,0
42026,1
4456,0
12440,0
25520,0
49475,1
16338,0
28431,1
15272,1
43898,0
28405,0
28301,0
50880,0
42301,0
41304,0
35152,1
15313,0
31203,0
15150,0
27584,1
49763,1
44845,1
9356,1
36079,1
43104,0
43547,0
50146,0
45121,0
43920,0
55731,0
29800,1
42402,0
16413,0
54697,1
20658,0
13302,0
8615,1
11177,0
43760,1
17239,1
22722,0
22755,1
4184,0
44049,0
37261,0
37974,0
47913,1
46541,1
7944,0
37139,0
13666,0
46890,1
9821,0
4602,0
45486,1
38816,1
43215,0
51414,0
22241,1
35676,1
49120,0
27214,0
56446,0
33172,1
35389,0
51271,0
46949,0
54783,1
48027,1
13495,1
55759,1
26023,1
26516,0
3243,1
43250,1
23823,0
23456,1
44879,0
1918,1
29665,0
8814,0
2049,1
9986,1
53367,1
24519,1
22398,1
43579,1
42614,0
13885,1
15209,1
33717,1
30045,0
12980,0
16744,1
28107,1
13006,1
5199,1
55819,0
31000,1
27667,0
32513,1
34219,0
14177,1
27918,1
46257,1
56010,1
36173,1
25499,1
5101,0
23825,0
10014,1
38362,1
51343,0
35302,1
8827,0
32319,1
43783,0
56265,0
11781,1
54946,0
36260,1
28999,0
11295,1
14797,1
5701,1
26216,1
15615,1
14427,1
2109,0
23536,1
9835,0
18817,1
18947,0
7352,0
36297,0
21286,0
17752,1
43395,0
8017,1
53247,1
45654,0
53940,1
4835,0
44078,1
43457,1
53257,0
5519,1
6865,0
12450,0
1000,1
51970,0
29732,0
22159,1
13537,1
56375,1
29974,0
51964,1
23007,1
4169,1
42565,1
56491,0
5992,1
19046,0
29267,0
6377,1
9537,1
12292,0
48001,0
36481,1
42634,0
4235,0
48664,0
55032,0
32935,1
48140,0
18759,0
30171,1
9938,1
741,0
25283,0
39590,1
54719,1
24862,1
50826,0
56051,1
20530,1
6331,1
38737,0
4017,1
26820,1
17381,0
7952,0
35187,1
48190,0
54805,0
4984,0
47730,1
10380,1
14268,0
52796,1
29890,1
39465,1
20062,1
40982,0
27741,0
4113,1
29987,1
45671,0
30003,1
31868,0
10430,1
48002,1
10874,0
27316,1
27450,0
54294,1
51234,0
3233,1
54644,1
16379,0
30542,0
45320,0
4234,0
8129,0
25216,0
32058,1
9675,1
40182,0
2970,1
8206,1
9753,0
32990,0
2297,0
35209,0
14278,0
22606,1
52532,1
7619,1
51181,0
47977,1
13462,1
31266,1
55473,1
17805,1
19113,0
56470,0
31538,1
31973,0
50967,0
31181,0
43814,0
18619,1
30287,0
14027,1
43965,0
12874,1
16898,1
20158,1
34786,1
30715,0
254,1
25413,0
44882,1
10550,0
56082,1
31444,0
22169,0
37682,0
51938,0
52945,0
41056,1
26025,1
21958,0
57033,1
5096,1
43880,1
41659,1
52955,0
28186,0
36725,0
46839,1
21351,0
19560,0
13783,1
13900,0
41724,1
25797,0
57022,1
14652,1
3969,1
52983,0
34306,0
21618,1
44717,0
16855,0
12,0
29129,0
4962,0
43751,1
1499,1
17279,0
12226,0
11059,1
38893,1
49712,0
31899,0
55846,1
22306,1
21704,0
24139,1
26470,1
54295,1
28563,1
41983,0
32268,0
3569,1
32120,0
39053,1
5847,0
52322,1
30209,0
29813,0
27843,0
46648,1
51434,1
52738,0
38790,1
48871,1
1443,1
45025,1
7286,0
18385,0
30718,0
53340,0
40807,0
7195,1
56778,0
53399,1
32187,1
23970,1
9295,1
56302,0
13370,0
5025,0
6320,1
51772,0
49821,0
23649,0
22496,1
7874,1
50411,1
56060,1
2669,0
22130,1
52984,0
54359,1
19377,0
26260,1
207,1
35978,1
22728,0
28560,1
23686,0
34769,0
2732,0
19427,0
25075,0
14314,1
49288,1
23866,1
3162,0
55377,1
2960,1
14048,0
55697,0
12717,1
44903,0
16448,1
39142,1
12047,0
46356,1
26914,0
49034,1
20458,1
10508,0
4468,0
42318,1
33822,0
12039,1
11626,1
14010,0
28409,0
28725,0
40380,1
24151,1
18655,1
3986,1
43575,0
47640,0
10646,0
53774,0
27758,0
37296,0
54733,1
52219,1
368,0
9799,1
17106,0
52257,0
38562,0
53387,0
16385,0
28499,0
18568,1
30362,1
32215,0
26612,1
34506,1
6059,0
7790,0
12972,1
33742,0
16635,1
5177,1
39907,1
51889,0
14075,0
50835,1
36399,1
15728,1
20544,0
42219,1
46610,0
9100,0
16782,0
56617,0
46455,0
25972,0
25459,1
15447,0
50638,0
7649,1
17035,1
26213,1
56627,1
11590,1
11653,1
17762,1
52388,0
558,0
4614,0
27701,1
43141,1
55009,0
21328,1
13830,0
54019,1
4863,1
4571,0
32754,1
7398,1
50587,1
25546,0
4723,1
43519,0
56055,1
21189,1
2111,1
16621,0
44963,1
23089,0
14409,1
36036,1
5953,1
19752,1
44872,0
19108,0
54191,0
37368,0
48110,0
33459,1
40895,1
46063,0
43013,1
35466,0
34491,0
48121,1
48478,1
12225,0
18357,0
27651,0
13997,0
38422,0
50066,1
39625,0
20869,1
369,1
16093,0
21956,1
43643,0
23518,1
37211,1
17825,1
31487,1
26732,1
7152,0
42247,0
47411,1
19506,1
468,1
4393,1
39059,0
31006,0
52468,0
55634,0
38635,1
38310,0
41760,0
37681,1
4074,0
16464,1
36751,1
29224,1
13924,1
32347,0
50456,0
29912,0
17261,1
6065,1
11095,1
23906,0
19250,1
3343,0
5364,1
47414,0
3180,0
16409,0
3103,0
22339,0
7024,1
56539,1
6564,0
29977,1
17699,1
51692,1
34563,0
32084,1
26953,0
42517,1
28627,1
25618,1
56982,0
48258,1
44250,0
51568,1
37634,1
46072,0
53650,1
17063,1
55828,0
39392,0
40005,0
21931,0
11697,1
17679,0
29658,0
5890,0
42770,0
26669,1
13567,1
37863,0
45678,1
39407,1
55598,1
17611,1
42102,0
55552,0
9635,1
44410,1
11023,1
49289,1
7370,1
7552,1
12946,1
8330,0
53851,0
56923,1
43218,1
14102,0
51531,1
41968,1
19995,0
43073,0
20924,0
26979,1
34478,1
36632,1
9169,1
1153,0
30568,0
6225,0
19714,1
45360,1
34073,1
20180,1
37971,1
7724,0
11916,1
3651,0
41701,0
28235,1
23147,1
23478,0
18174,0
27146,1
47189,1
28578,0
16596,1
52673,0
1401,1
55357,0
49549,1
3865,0
13565,1
36083,0
41629,0
16899,1
26736,0
27544,0
14910,1
15218,1
1330,0
23851,1
55149,0
29592,1
23228,0
34001,0
43320,1
28516,1
25338,1
50189,1
19380,1
15039,0
552,1
47260,0
43587,0
40090,0
48989,0
15910,1
500,1
44605,1
27585,1
50914,1
37102,0
53118,0
24660,0
43591,1
34567,1
38049,1
52363,0
21355,1
13787,0
39942,1
15722,0
10157,1
22754,1
8378,0
52570,1
24716,0
29235,0
16684,0
11955,0
41900,0
6798,0
27939,1
50283,0
13633,1
15248,0
33558,1
47148,0
11155,1
11952,1
39052,1
50449,0
23549,0
29295,0
27021,0
9631,1
33458,0
13956,1
34743,1
25396,0
18150,1
17164,0
29523,0
52176,0
19878,0
42772,1
52252,0
41627,0
35129,0
38211,0
27486,0
28616,0
19151,0
35803,0
5976,0
53881,0
24599,1
5617,1
21128,1
16499,1
9892,0
36237,0
37073,1
45079,1
481,0
3517,1
34580,0
7232,1
49673,0
5755,1
49492,0
11093,1
54944,0
35583,1
4296,0
17010,1
4389,0
35465,1
17374,1
45089,0
32540,0
18966,0
28348,1
14765,0
18365,0
52790,1
43896,0
15458,1
18055,0
15078,0
6163,1
32125,0
4488,1
39931,1
16849,0
29216,1
22896,1
34084,1
21795,0
47097,0
18838,1
2173,0
39993,0
44420,0
29431,0
45522,1
21203,0
44974,1
14299,1
51908,0
52845,0
46071,1
3953,1
6421,0
31070,0
52031,1
24134,0
32919,0
50627,1
47040,1
10196,0
52279,1
39367,0
22942,1
51496,0
56944,0
14640,1
53185,0
19768,1
26017,0
14677,0
35288,0
22421,1
4241,1
47296,1
40547,1
13598,0
16217,1
35938,0
33177,0
28986,0
22474,1
39445,1
19030,0
32989,0
52519,0
1826,0
700,0
20015,0
14449,0
6332,1
49800,0
26000,0
22879,1
2611,0
36000,0
48510,1
56486,0
29857,0
49632,0
49008,1
14525,1
11360,1
8608,0
16822,0
48921,1
479,0
5395,1
18900,1
17769,0
47418,0
18326,0
38896,1
3690,1
13786,1
25489,0
22853,0
35204,1
41130,0
34266,1
23629,0
21269,1
4285,0
10742,0
28974,1
26573,1
919,0
7561,0
1695,1
40524,0
43605,0
25040,0
23176,1
47460,1
2092,0
23267,1
40692,0
5441,0
29601,1
33031,0
19441,1
14104,0
11146,0
42426,1
18973,1
15370,0
18574,1
16053,0
47652,0
13702,0
13084,1
4914,0
55127,0
34141,0
30925,1
16002,0
5089,0
10934,1
15301,0
41785,1
20088,1
41297,1
47592,0
17132,0
24942,1
51494,1
11378,1
259,1
1897,1
11152,0
17943,0
26590,0
13856,1
31250,1
11192,1
52228,1
27692,1
29420,1
55681,1
55735,1
56777,1
33112,1
18650,1
15787,1
2125,0
35613,1
53428,1
40129,1
22750,0
46661,0
11498,0
44242,1
40305,1
53376,0
21146,1
11448,0
8109,1
13007,0
51558,1
47758,0
43970,0
23027,0
9764,0
42384,0
43937,0
30473,0
42119,0
4119,0
48172,0
26088,0
50237,1
12455,0
52954,0
22848,0
27600,0
21432,1
34820,1
39086,1
23795,1
9509,1
21093,0
1880,1
21180,1
1673,0
1944,0
3709,1
23058,1
47107,0
19783,1
20749,0
80,1
45288,1
7166,1
34083,1
53669,0
34444,1
45429,1
1120,0
40937,1
16763,1
33594,1
238,1
52215,0
14511,0
22386,0
47493,0
38136,0
1619,0
16840,1
47156,0
8761,0
17281,0
38220,1
52406,1
4791,1
36547,1
4032,1
35240,0
34944,1
45487,1
9199,1
29187,0
56489,0
38442,0
10279,0
34328,0
49964,0
9560,1
16244,1
21405,0
21232,0
45489,1
52721,0
52483,0
54692,1
32202,1
15014,1
49558,1
9780,1
682,0
4850,0
11259,1
16672,0
478,0
1070,1
34755,1
14576,0
18214,1
38160,1
8142,0
52194,0
51818,0
29891,1
38295,0
14884,1
16713,1
12272,0
28182,0
28614,0
53500,0
19785,1
20992,0
56978,0
40444,0
14013,1
16206,1
31678,1
46794,1
15466,1
27530,0
45464,0
49325,0
5267,1
35823,1
52937,1
3917,1
5363,1
45324,0
43556,0
33068,1
40186,1
32946,1
53581,0
6024,0
30774,0
34221,0
45565,1
20165,0
43516,0
44853,1
43794,0
6727,1
39006,1
20021,1
44535,1
21348,0
7395,0
5614,0
12303,1
48238,0
9370,1
32931,0
27789,1
30382,1
34901,1
43438,1
46778,1
42278,0
8491,0
26377,1
15921,0
13154,0
43650,0
55937,1
14359,0
46931,1
29886,1
1947,1
54690,0
111,0
26586,0
31408,0
47858,1
33395,1
55200,1
35330,0
1117,0
40752,0
51177,0
17705,0
49803,0
30363,1
23250,0
34958,0
26151,0
1170,1
34140,0
40406,0
19202,0
14711,0
18159,0
29437,1
5675,0
45773,1
4193,0
33732,1
20325,1
9178,0
33353,0
49118,0
49029,1
56947,0
12264,1
17779,1
44779,0
38247,0
29067,0
56577,1
56490,0
48116,1
1623,1
34597,1
35699,1
31990,0
49259,0
46050,1
45948,1
29054,0
38755,0
28061,0
8973,0
53181,1
24068,0
2798,0
48844,1
27507,0
32045,1
9792,0
33869,1
28767,0
1645,0
9192,1
10052,1
48631,0
19896,1
30430,0
5062,1
35975,1
47366,0
55274,1
3920,0
44737,1
43478,0
16686,0
37052,1
21599,1
26543,1
9591,1
37063,0
37246,1
41459,1
23947,0
55724,0
25633,0
52027,0
54433,1
12955,0
51902,0
30614,1
22990,1
56873,0
7850,1
4045,0
53190,1
43784,0
33035,1
38053,0
51432,0
18653,0
50877,1
5208,0
41570,0
42390,1
30533,1
15434,0
44030,0
46089,0
49953,1
28167,1
26349,0
34579,1
7642,0
6462,1
46508,1
28171,0
13765,0
56722,0
31090,0
2396,1
33511,1
24962,0
43404,0
51035,0
20392,0
22111,0
42940,1
32211,0
54334,0
27032,1
10267,0
53025,1
12521,1
32170,0
3228,1
47784,0
5744,1
10926,0
9508,1
22627,1
27191,0
4102,0
42744,0
7311,1
14064,1
8164,1
44502,1
37654,0
585,0
30134,0
31974,1
593,1
42034,1
52863,1
16122,1
4828,0
23227,0
41767,0
33695,0
37943,0
53079,1
49897,0
14729,1
15634,0
35013,0
46790,1
25263,0
16643,1
1539,0
57192,0
55012,1
57119,1
34752,1
44825,0
17410,1
43184,0
32581,0
11998,1
50936,1
6383,1
51431,1
18913,0
47614,0
56805,1
45206,1
54651,1
6762,1
16259,0
19367,0
38109,0
15720,0
27821,1
28606,0
42269,1
16818,0
21347,0
1442,1
39112,0
36092,1
56701,0
19798,1
14508,1
10193,1
52072,0
4283,1
14467,0
51483,1
25815,0
14945,0
37929,0
46111,1
34847,1
28471,1
48855,1
41374,0
30311,0
573,1
37406,0
33038,1
34201,0
16890,0
55367,0
17835,1
36359,0
11139,1
53854,0
37750,0
43423,1
24197,0
38039,1
25257,0
31961,0
9209,1
54035,0
16140,0
7523,0
17399,1
46317,1
7135,0
9039,0
12371,0
36719,0
30979,1
50980,0
46907,0
14131,1
48769,1
27058,0
25171,0
18612,0
2079,0
14119,1
45461,0
37312,0
40931,0
35130,1
46120,0
44488,0
41741,0
17061,0
8872,1
19747,1
37476,1
2452,0
57216,1
14556,1
22366,1
27368,1
48057,1
29411,1
10773,1
3305,0
37227,0
43350,0
31217,0
44376,0
25123,1
44141,1
20065,1
39153,1
17543,1
7971,1
25261,1
8412,0
23994,1
19448,1
29542,1
20494,1
13641,0
29581,1
19656,0
10510,0
5118,1
12619,1
8268,1
16096,1
4873,0
39469,0
53427,0
27136,1
20520,1
21423,0
8454,0
28371,1
50216,1
47512,0
36201,0
43959,0
23801,1
31916,0
1004,0
54815,1
46473,0
37315,1
46046,1
2250,1
35468,0
31482,0
55658,1
39826,0
7884,0
21403,1
12845,1
39887,1
11484,0
28056,0
53175,1
29913,1
33863,0
21918,1
40269,0
55077,1
32007,1
15421,0
53909,0
48093,0
22747,0
39425,0
10984,1
45420,1
44611,0
22202,0
36355,0
42838,0
27940,0
44153,0
2392,1
32307,0
22032,0
29792,1
41436,1
32494,0
27928,1
15105,0
2411,1
31535,0
5674,0
23026,0
35283,0
8536,1
36840,0
33376,1
10816,0
53023,1
27664,0
50074,0
25692,1
12531,1
16669,1
22859,0
49249,1
56421,0
13948,0
5883,1
15249,1
31888,0
2638,0
55023,1
36648,0
14244,0
31638,1
54998,0
34399,1
24033,1
9887,1
25729,1
27745,1
18420,0
32951,1
40193,0
26376,0
39326,0
11236,1
15637,0
13082,0
56860,0
40591,0
55131,0
37263,1
11462,0
35918,1
28495,0
7287,0
34487,1
17708,1
18181,1
49768,1
43831,0
37475,0
27430,1
52044,1
3617,1
22181,1
2833,0
20510,1
43021,0
43676,0
26342,0
27516,1
31453,0
39205,1
19763,0
5394,0
22204,0
11620,0
29956,1
10825,1
26205,1
56007,0
34305,1
12324,1
1560,1
27355,1
7255,1
29317,1
3619,0
36610,1
36198,0
34971,0
38013,0
39395,0
43902,1
55091,0
38933,1
42518,0
12391,0
19694,0
360,0
41516,0
27776,1
43277,1
21380,1
28288,1
22143,0
3936,0
28819,1
49035,0
20717,0
20197,0
25928,1
10440,0
50695,1
51426,0
24781,1
16892,0
47477,1
1779,1
10039,1
39433,0
33868,1
4691,1
11128,1
39814,0
15200,0
17642,0
18304,1
19564,0
16441,0
32086,1
44489,1
30095,0
6963,0
36215,1
27295,1
35779,0
24469,1
21681,0
41338,0
17365,0
37275,1
46278,0
55774,1
1628,0
32275,1
19198,0
8064,1
57055,0
53331,1
30804,0
53207,1
30342,0
21433,1
33852,0
28086,1
10715,1
27061,1
27521,1
7191,0
56532,1
20906,0
18196,0
17340,1
40241,0
24807,1
3828,1
47514,0
28910,0
47734,1
11845,0
27053,1
51790,0
43309,0
53939,1
27556,0
33417,0
1007,0
26077,1
1189,0
55321,1
24357,1
7173,0
47629,0
1014,0
25845,1
29164,0
40873,0
56269,0
38631,0
38326,1
17855,1
21445,0
12720,0
18192,0
49179,0
43368,0
55640,0
15594,1
14814,1
47137,1
21708,0
31101,0
3094,1
53114,1
47819,0
14086,1
38680,1
25340,0
17647,1
12082,1
21521,1
17576,0
45156,1
14693,0
15676,0
30942,1
34731,1
1292,0
22792,1
15635,1
14307,0
7937,0
36263,1
39738,0
18160,0
25699,1
11890,1
50180,0
31996,0
31670,0
30162,0
50225,1
885,0
18565,0
45974,1
7266,1
3670,0
10994,1
10654,0
28014,0
32954,0
606,0
5162,1
10995,1
50845,0
9144,1
3738,1
21333,0
24052,0
16710,1
39310,0
51780,1
42126,0
43027,0
15453,0
20629,0
32129,0
56632,0
4028,0
21602,1
51915,1
6337,0
47615,0
5187,0
5881,1
40995,0
24842,0
29343,0
43164,1
34629,0
46239,0
2802,1
51079,0
25956,0
42568,0
35862,0
883,1
1393,0
21054,1
19960,0
33291,1
12287,1
42520,0
37773,1
30023,1
54524,1
35017,0
19266,0
36441,0
17349,1
31883,0
52976,1
46002,1
19341,1
29225,1
18046,0
27898,1
54129,0
56286,0
23632,0
10868,0
36005,0
16215,0
52200,0
34020,1
15239,0
31530,0
41597,0
14528,1
11055,1
37345,0
55983,0
37164,1
11924,1
37619,1
19133,1
37170,1
40660,1
6493,0
54812,0
20836,0
19076,0
17629,0
10353,0
6606,0
29502,1
33536,0
50047,0
2242,1
20841,1
41580,1
45434,0
947,0
11483,0
48714,1
50192,1
6816,0
9639,1
30070,1
50476,0
20135,0
55708,0
3984,1
52032,0
18194,1
39196,1
13668,0
32955,1
13086,0
30275,1
52589,0
20161,0
19738,0
23699,1
17318,0
48708,0
3192,0
7312,1
10057,1
52797,1
30948,1
28648,0
26264,1
4109,1
45060,0
47490,0
49536,1
55460,0
16663,1
18627,1
3296,0
20376,0
51639,0
26456,1
4681,0
29618,0
29070,0
39138,0
14523,0
13064,0
51107,1
12314,1
52065,1
11918,0
40300,1
11205,0
27275,0
22678,1
4189,0
23142,0
43719,1
15495,0
36752,0
11650,1
23492,1
41137,0
47694,0
28934,1
12889,1
44911,0
17389,0
49978,0
9374,1
1470,0
3434,1
40874,1
16587,1
33941,1
10432,0
6759,1
17530,1
18307,1
14017,0
50524,1
35802,0
26468,1
4626,0
9054,0
25382,0
19252,0
34798,1
5046,0
45055,1
9745,1
27969,1
5670,1
34885,0
24213,1
45912,1
14532,1
18997,0
18329,0
56746,0
1893,0
3860,1
5532,0
21495,1
55519,0
49156,0
24466,1
39967,1
1650,0
8018,0
50461,0
54336,1
36878,1
15364,0
19131,0
18518,0
32088,0
20823,1
29844,0
28232,0
10389,1
43158,0
34810,1
41495,1
52086,1
42832,0
48952,0
21924,1
52871,1
9829,0
40996,1
45341,0
49497,0
1998,0
39778,1
50723,0
45078,0
2034,1
860,0
27970,0
36627,0
47469,1
524,0
51742,1
51078,0
50341,1
12948,1
7482,0
6721,0
23734,1
31552,1
29802,0
22473,1
8672,0
32257,0
56972,1
28795,0
9848,1
10310,1
48747,0
56023,0
14325,1
42252,1
30632,0
16624,0
13810,1
43549,1
3399,0
33324,0
37542,0
28966,1
46300,0
29309,1
27708,0
10555,0
8579,1
48337,1
42118,0
1061,0
40309,1
31588,0
55946,1
21434,0
13698,0
23367,1
3746,1
56371,0
41884,1
56187,1
51861,1
8173,0
6361,1
49474,0
43752,1
51320,0
24343,1
9543,0
5832,0
16630,1
25834,0
46485,0
31536,0
28378,1
11041,0
23409,1
13665,1
10022,0
49088,0
40034,1
26973,1
8374,0
3976,0
28208,0
49094,1
1514,1
25830,0
28475,1
5725,1
55737,0
38628,1
24411,0
38,1
16461,1
34411,0
25927,1
55501,0
1684,0
30267,0
53429,1
21538,1
26990,0
57217,0
55199,0
47195,0
33079,1
46805,1
23799,1
20035,1
16595,0
48383,0
862,1
14609,1
3869,1
49398,0
34355,1
48541,1
49535,0
48305,1
6190,0
21972,0
54025,1
19580,0
17682,1
56579,1
45453,0
35882,0
36526,1
16754,0
48501,1
38084,0
36850,0
19710,0
56574,1
42789,1
14601,1
42442,0
55755,1
52412,1
14289,1
20350,0
4087,0
28908,0
2747,1
54305,1
38156,1
31240,1
8069,0
19203,1
53933,1
1873,1
11334,0
36577,1
30215,0
27777,0
39810,1
7347,0
17598,0
3346,0
53310,0
19044,0
29979,0
23156,1
53317,0
8213,0
43555,0
23568,0
8056,1
7306,0
2283,0
28649,1
40909,0
17018,0
24548,0
13429,1
13635,0
3597,1
53936,1
26986,1
30495,0
20610,1
4400,1
36590,0
1572,0
18852,0
11601,1
12384,1
45697,0
13481,1
18461,0
50596,0
47337,0
46743,0
39461,0
48376,1
7296,0
55164,1
47642,0
6305,0
12595,0
28128,0
32818,1
50444,0
35065,1
10194,1
41334,0
52525,0
29435,0
9903,0
39660,1
37576,0
41367,0
